"Shadi ka na hona, jadu ka toor, bimariyan, Shoar ko apna bana ,jumla masil ka rohani haal mojod ha mayoos afrad rabta kren masla hal ho jaen ga inshallah.",Positive
"Yeh bohat zarori hai ke agar biwi ko apna dost samajh kar us se har achi buri baat share ki jaey, to aitemad barhega aur wo bhi apne aap ko aeham samjhegi",Positive
Yeh sab Kam manzur khanzeer ka Kam hay peshawar may belor shaheed Kia bolchistan may siraj rahsani ko shaheed Kia or Banu may akram durani par hamla Kia. ,Negative
 14 December 2004 ko Wazir e Azam Shaukat AzizPakistan ke qabil e aetimad dost mulik china ke dore par gaye aur Chinese hum mansab Ho Jin Tao se mulaqat ki,Neutral
 1947 mein aap Fauj se mustafi ho kar wapis Lahore aa gaey aur 1959 mein Pakistan Arts Council mein Secratery taiynaat hue aur 1962 tak wahin par kaam kiya,Neutral
 1956 ke aaiyn ki tayyari mein mashraqi o maghrabi Pakistan mein masawat ka usool manwane mein Hussain Shaheed Suhrawardy ne nehayat aeham kirdar adaa kiya,Positive
 1984 se 1985 mein Zaheer Abbas  ne New Zealand  ka doure mein captaini wapas lene se inkear kardiya to aik bar phir captainship Miandad ka pass wapas agai,Positive
 Amir Yahya Khan ki banai hui Fauji adalat ne 1970 mein Jahangir Badar ko aik saal qaid ba-mushaqqat ki saza di jo bad naam zamana Shahpur jail mein guzari,Negative
 Dusro ko kehnay par Shahbaz Sharif nay apne app ko manwane ki koshish karne kay bajaye  nay apne baray bhai Nawaz Sharif ki parvi karne ko hi tarji di hai,Neutral
" Ghalib aaj bhi is liye pasandedah hain ke wo un mehsosta ko jo hamari giraft mein nahi ate, fankarana aur takhliqi chabuk dasti ke sath bayan kardete hain",Positive
 Isi saal yani 1938 mein All India Muslim League Council ke member muntakhib hue aur is ke sath he Sindh soobai muslim league ke secretary bhi muqarrar hue,Neutral
 Pir Ali Rashdi 1972 mein hukomat Pakistan ke musheer khas barae ittelaat o nashriyat muqarrar hue aur Pakistan National Centers ke chairman bana diye gaye,Neutral
 tahum Shahid Afridi ne apne Watan ke liye khelne ko daulat kamane par tarjeeh di aur England ke khilaaf series ke baiys BPL mein khelne se inkaar kar diya,Positive
 unho ne Deyal Singh College Lahore mein do saal tak Urdu ke Lecturar ke tor par kaam kiya aur bad mein Rome University mein Urdu ke ustaad muqarrar ho gae,Neutral
"12000 khandano mein khushk rashan jis mein aata, chawal, daal, oil ked abbey, cheeni, dry milk, ke ilawa blanket, 200 tent, garam kaprhe taqseem kiye gaey.",Neutral
1942 mein nokri (job) se intehai bezar Ahmed Nadeem Qasmi istefa deker Imteiaz Ali Taj ke ashati adarey mieh shamil ho gae jahan unhien bachchon ke resalay,Neutral
"3 baar in ko team ki qiyadat saunpi gai, us dauran inho ne 125 aik roza cricket matches mein se 59 jeete, 59 haarey aur 6 baghair kisi natije ke khatam hue",Positive
8 filsm par mushtamil silsile ki pehli film ne maqboliyat ke tamam record torh diye aur zahir hai ke is ke sath he Emma Watson bhi raton raat famous ho gai,Positive
Amir Khan kuch arsa pehlay Janab Altaf Hussain aur unki jamaat Muttahida Qaumi Movement say apni ghalti ki maafi mang kar Muttahida mein shamil hogaye hain,Negative
Apne 14 sala career mein kae nasheb o farez dekhne ke bad Saeed Anwar ne bil aakhir August 2003 mein international cricket se retirement ka aelaan kar diya,Neutral
Bhutto khandan Sindh anay say qabal zila Hisar kay aham qasba Sarsa kay aik gaon Mozu Bhutto mein abad tha aur isi monasbat say usey Bhutto kaha jata hai. ,Neutral
Classes k baad Telecommunications depart main SENTEC room main ja kr baith gaye aur bhool-bhulaiya (???? ??????) ko paar karnay ki tarakeeb nikaltay rahay.,Negative
"Cricket ki duniya par raaj karne wale Brian Lara sehar angaiz bating mein to kamiyab rahe, magar west Indian team ki captainship in ke liye masla bani rahi",Positive
"Cricketer ki hasiyat se Intikhab Alam ne bowling, batting aur captain mein esa kuch khas zaror kiya hai jo tarikh mein un ka naam zindah rakhne ko kafi hai",Positive
Jab khandaan&  Iqbal Bano ke shauq ki raah mein mazeed rukawat na bana aur inho ne ustaad Chand Khan se classical singing ki baqaida tarbiyat leni shuru ki,Positive
Kayi tournament ke final mein Hashim ke haton shikst khane ke baad Roshan Khan ne akhir kar 1957 ke British open final mein Hashim Khan ko zair ker hi deya,Positive
lekin us dauran Rashid Minhas beyhosh ho chuke the aur ghaddar Mutee-Ur-rehman 120 degree ke zawiye par tayyarey ko Bharat ki taraf urhae chala jar aha tha,Negative
Mery ly r Meri behn k ly dua kren k Allah mjhy r Meri behn ko sehat o tndrsti k sath lambi Zindagi Vali Naik saleha sehat mnd aulade noreena ata kry.Aameen,Positive
mujhy 09/11/2016 ki recording chaye hira name ki journalists NY Hbfcl ka ehtejaj record kara tha mujhy nil ni raha ap me sy kisi ko bhi mil tou plz send me,Neutral
Radio ka dor tha Inayat Hussain Bhatti ki awaz pore Punjab mein pheel gai aur ataraf o aknaf Punjab mein Inayat Hussain Bhatti ki fani zindagi ka aghaz tha,Positive
Salam. Sir mujhe koi acha sa job chahiye. Mein 50wpm speed se typing kr sakta hon with 99% accuracy. please some one provide me some typing/data entry job.,Neutral
Shahadat ke waqat Shabbir Sharif ke walden Lahore mein Gulbarg mein market ke qareb rehaish pazer the jab ke un ki ehliya Hazro zila attak mein muqem thein,Neutral
yeh moqabla bhi akhir tak dilchasp raha aur tareekh  ne apne app ko dohraya yani panchween aur faisla kun set mein Azam Khan aik martaba phir bazi ley gaye,Positive
 1971 ki Pak bharat jang mein Muhammad Mahfuz Shaheed 10 Punjab ki regiment ki A company ke sath wabasta the jo Wahgah Atari sector ke muhaz par mutaien thi,Neutral
 Chunache Sarojini Naidu ne apni nazmon mein Hindustan ki aam zindagi aur waqeyaat ko beyan karna shuru kiya aur in ki maqboliyat roz baroz barhti chali gai,Positive
 Jo duniya ki mumtaz tareen shakhsiyat ki sawanah hayaat likhne ke hawale se pehchane jate hain aur inho ne Condoleezza Rice ki biography bhi tehreer ki hai,Positive
 Justice (r) Muhammad Rafiq Tarar ko kul 83 votes mein se poll hone wale 82 votes mein se 69 vote mile jo ke Sarhad assembly ke kul 43 number ke hisab se 35,Neutral
 Phele adwar mein isi tarha hota tha ke agar 6 Judge leye gaye hain to in mein se aki adh Judge aesa ajata tha jis ki hamdardiyan ya wabastagiyan hoti thein,Negative
"1 January se 31 December 2013 mein guzishta aik saal ke dauran target killing, gang war, police muqablon mein 2695 afraad halaak aur 3194 afraad zakhmi hue.",Neutral
22 February 1949 ko Pakistan bhar se unhon ne esi khawateen ko madu kiya jo zindagi ke mukhtalif shobon mein mufeed aur karaamad kaam anjam de rahein thein.,Positive
Allah Allah kya noorani mehfil thi. Subhan Allah masha ALLAH. Allah qabool karey . Dil se peer saqib raza sahab k liye duaen mangi. Allah qabool karey ameen,Positive
"Amitabh Bachan jaise qad aawar actor ke maqabil apne aap ko sabit karna kisi aesi actress ke liye jo pehli baar in ke sath kaam kar rahi ho, aasaan nahi tha",Negative
Bad-azan Musharraf ka naam apni pori koshish aur riyasati wasaiyl ke bharpoor istamal ke bawajood jhot ke is palandey mein haqeeqat ka koi rang na bhar saka,Negative
Beron e mulk basne wale Pakistani jab Watan aate to doston aur aehbaab ki farmaiysh pori karne ke liye barhi tadaad mein in ke cassette tohfatan le kar jate,Positive
Captain Naveed ke walid Raja Perveez ne America se phone par guftugo karte howae bataya ke adakara Meera Naveed ke sath Valentine day manane yahan pohanchen,Neutral
Is ke bad Amitabh Bachan ki humrahi mein film Sharabi ne inhe mazeed kamiyabiyon se humkinaar kiya aur wo aik baar phir film fare award ke liye nominate hui,Neutral
Is mashoor qawwali ke manzar-e-aam mein aane se pehle wo America mein Brooklyn Academy of Music ke Next View Festival mein apne fun ke johar dikha chuke the,Neutral
Labbak ya Rasool Allah. kay gilson nain sirf Pani Plya gata hay aur loog gouk dar gouk Allah tallah ki raza ki khater aa rahay hain. Labbak ya Rasool Allah.,Positive
Phele Gokhle Memorial school mein larkion ko parhaya aur phir Delhi ke Parsth College mein economics ki professor ki hesiyat se shamoliyat ikhiteyar kar li.,Neutral
PTV ke ibtedai daur mein inho ne Karachi markaz se Zia Mohyeddin Show ke zair e unwaan jo program pesh kiye  un ki yaad aaj bhi logon ke dilon mein taza hai,Neutral
"Qarar daad Pakistan ki taiyd karte hue I Chundrigar ne kaha ke  Qarardaad mein jo scheme pesh ki gai hai, wo har zawiye se munsifana, munasib aur mauzoo hai",Positive
"Shirts achi hain par na to wo colours hain jo dekhy thy, aur na hi wo shirts jo order ki then, par jo aai hain wo b thek hi hain. But wekhaya kch ty aya kch",Negative
Sonal Chauhanne kaha ke Bollywood men nye trends ke sath ek bar phir riwayeti film saazi ka rujhan farogh pa raha hai jisy film been pasans bhi ker rhy hain,Neutral
Yaar maine tw poori vdo hi nhi dekhi in aunty ko kuch hogaya h or peechy jo talliyaan baja rahy hain unhe bhi kuch hogaya h ajeeb . Imran khan is the best .,Negative
Ye kurti bari achi hai iska print mujhay acha laga aur pehnney mein bhi comfortable hai. Aaj kal kay mausam kay hisab sey color aur kapra dono suitable hai.,Positive
 1927 se 1932 tak Rashdi marhoom ne Mohammed Ayyub Khoro ke secretary ke faraiyz anjaam diye aur Sindh ko Bombay se alehda karne ki koshishon mein hissa liya,Positive
 1949 mein pehli mertaba munaqid hone wali Pakistan professional Squash champion ship ke final mein 33 sala Hashim Khan ne 21 sala Raushan Khan ko shikast di,Positive
 2008 kay intakhabat mein in ki jamat nay Pervaiz Mushrraf ki zere nigrani munaqad honey wale intekhabat mein hissa layne say asoli bunyado per inkar kardiya,Neutral
 Chon ke is tarha baaz ilaqon mein hindoun ki aksariyat ho gait hi aur phir Bombay ke Hindustan ke musalmano ke mafadat ko sakht nuqsanaat pohchaya karte the,Negative
 In ke bad aane wale geographies mein al Biruni ka yeh bhi khayal tha ke karra zameen ko mutawazin rakhne ke liye is ki dosri taraf zameen ka hona zarori hai,Neutral
" Janab Shaukat Azizne bhi hasbe riwayat bhohat wade waed keye, intakhabi nare lagaye, wahan ke awam ko kuch khawab dekhaye lekin natija wohi dhak ke teen pat",Negative
 Lakin in sanctuaries se bhi bari baat  ye thi ka Javed Miandad iss test ki dosri inning mein taiz raftar 63 runs bana kar Pakistan ko fatah se humkinar kiya,Negative
 Parvez Musharraf kay hamayaton mein iss jamat ka shumar hota raha aur aaj tak Altaf Hussain aur unki jamat Parvez Musharraf kay leye narm gosha rakhtay hain,Neutral
"Actress Nirma ne chand aik drama serials mien kaam kiya, magar is ke gher zimmedarana rawaiyye ki wajah se cut kar ke mutabadil actresses ko le liya gaya tha",Negative
Allah tala Nay Chief justic ko hadait day. ure bajay k woh Nawaz Sharif/Shahbaz sharif k batay hooy rasty pai chaly Allah usy merit pai chlny ki to feeq day.,Neutral
Almi Squash mein apni bertari qaiam kerney key bad Jahangir Khan ney Shumali Amreica mein khali janey wali Hard Ball Sotch mein qismet azmaney ka faisla kea ,Neutral
Apne career ke barey mein khud in ka kehna hai ke  film The Color Purple banane ke waqt se haqiqat se qareeb tar mauzoaat mein meri dilchaspi barhti rahi hai,Neutral
"Baluchistan mein Quetta aur deegar shehron mein 45 bomb blast, khudkash hamlon, target killing ke waqeyaat mein 658 afraad halaak aur 997 afraad zakhmi hue. ",Neutral
behs karna fazol hai number da dia h tuje shrt ka jo asalo hoga us hisb sa lag ge q ka Aus ka agay bangli koi nhe la ga side side me sawi dadi jo jahn phasey,Neutral
"Bilkul QURAN per hamla ha, Lekin wo ZAT PAK jis ne QURAN ki hifazat ka zimma khud lia ha wo hamla karne walon ko zalil oar nesto nabod kar de ga INSHA ALLAH.",Negative
"Chohan
Uncle ko aur miss ko meray regards dena
Blky apnay behn bhaiyoo ko bhikafi bardashat kiya hai unho nay tumhain ur faimly deserves 21 toopoun ki salami",Neutral
Jab qarardad e Pakistan manzoor hoi to un dinon Hameed Nizami ke halke phulke mazamin adbi jaraid ÔHumayonÔ Ôadbi duniyaÔ aur Ôsheraza mein shaya ho rahe the,Positive
"Jagah jagah tumhari taswirein lagi hain aur Mianwali mein sirf tumhari cassette he farokht hoti hai, to Attaullah Esakhelvi ne phir Esakhel jane ka qasd kiya",Positive
Khan Abdul Ghaffar Khan ne National Congress ki hamnawai mein do qaumi nazere Musalmanon ke judagana tashkhus aur qiyam Pakistan ko kabhi tasleem nahein kiya,Negative
"Log samajhte hain ke agar main kaam karna chahongi to Imran Khan mujhe mana karenge, halan ke haqiqat is ke bar aks hai, mujhe Imran ne kabhi aisa nahi kaha.",Positive
Mehboob ko barhe muhazzib andaaz mein  bad duaaeyn dene wale is munfarid geet ko Saifuddin Saif ne likha tha aur yeh geet Santosh Kumar  par filmaya gaya tha,Neutral
Mery pass pakistan mein koi bank account ni hy mein payaza mein pesy kesy deposit ker Sakta hon. Or kitny pesy kam se kam deposit krny parein gy Plz guid me.,Neutral
Mny dkhi hai ek larki k pasy dny hty hai eska dil nai krta dny do aazab wla khueab dkhti hai t pher amant pasy wps kr dti hai janat mai chli jti hai maa beta,Neutral
Raat ko Panjwani sahab k hath aik marker bhi lag gaya jis se wo sotay huway logon ki shakloon (?????) per khakay (????) bana kar purlutf (?????) hotay rahay.,Positive
Yeh character itna popular hua ke jab kabhi Bushra Ansari kisi show ke silsile mein beyron e mulk jati to in se bijli ka character karne ki farmaiysh ki jati,Positive
 17 August 1988 ko Sadar e Pakistan General Zia ul Haq ke tayare ke hadse mein jan bahaq hoye to is raoz Ghulam Ishaq Khan ko Qayam Muqam Sadar bana deya gaya,Neutral
 Akhir kar British open title Mohibullah ke hisse mein 1962 mein aya yeh sabit qadmi ki fatah thi unki mehnat rang lai aur qismat neb hi un ka khoob sath deya,Positive
 Is notice mein Wazir e Azam ke khilaf 30 nukat par mushtamil charge sheet tayar ki gayi thi aur jis par opposition ke kam o besh tamam arkan ke dastakhat the,Negative
 Kam iz kam quomi satah ki khawateen khelariyon ko mukhtalif idaron mein mulazimat milni chaheye ta ke wo pur sakon tariqe se mulk o quom ki khidmat kar saken,Neutral
" Sarojini Naidu 8 bhai behno mein sab se barhi thin, in ka aik bhai Birendranath Inqelabi tha, jab ke aik bhai Harindranath poet, drama producer and actor the",Positive
 Us waqt tak specialization aam nahi hui thi aur har namwar shakhs se tawaqqa ki jati thi ke wo uloom o fanon ke tamam shobon mein baqiyon se kahin behtar hai,Positive
" Wasooq ke sath nahi kaha ja sakta ke Al Yaqubi ke sath kya saneha pesh aaya hai, lekin in ki tasaneef ki mukammal fohrisat na milne ka aur koi jawaz nahi hai",Neutral
Assalamualikum iqrar bhai mein aapsy guzarish krna chahti hu k plz aap aesi khwateen k liye bhi kch krein Jin ki taleem kam hai ya jinki taleem adhori rehgai ,Positive
Ayesha zahoor ko kho Jo Roman regal hy Sheikh Hashim Makhdum ka chota bahi hy apna bacha bacha ky rakhio ok sheikh hashim jis ko tum ny Imran Qureshi banya hy,Negative
Boht acha phone ha. Phone Delivery bht achi the . Just 1day ma recive ho gya. Paking b bht alwa . Baki over all is range ma y7 prime ay acha ha metallic body.,Positive
Den Martin ke sath kaam karne ke dauran Jerry Lewis ne singing ki taraf bhi tawajja di aur 1950 mein in ka gaya hua song Rock A Bye Your baby bohat famous hua,Neutral
"g istakhray wala amal kiya ja sakta hai ku k yeh wazifa ki tarha nahi parha jaye gahai musalal apne istakhray k lia karain aur mukmal ho jaye tu chorr dain,,,",Neutral
Guzishta saal ke dauran bashamool Karachi ke Pakistan ke tamam Edhi welfare centers ki janib se mamooli deposits par mareezon ke use ki chezen farahum ki gai.,Neutral
ÔøΩ2 November 1965 ko India ke dar ul hukomat New Delhi mein paida hone wale shahrukh khan ko king khan ya Bollywood ke badshah ka khitab yun he nahi mil gaya,Neutral
Jo in ke 2 bachon ki Maa bhi hain  lekin 2012 mein in se bhi alehdgi ho gai  agle he saal Depp ne actress Amber Heard se mangni kar li  jo tahaal barqarar hai,Neutral
"Main aksar apne beton se kehti hon ke tum in ki yani Imran ki tarah baat karte ho, in ke jaisa libaas pehante ho to in jaisa insaan banne ki bhi koshish karo.",Positive
"Mickey arthur is not god of cricket team what rubbish if a player is playing good cricket he must have given chance age doesn,t matter until he is performing.",Positive
Mumtaz Akhtar 2 nafil hajat parhna k bat 99 bar astagfar paro 99 bar ayat krema parh k sijda ma gir gira k dua kro inshallah masla hal ho jae ga sadqa dya kro,Neutral
Rafta rafta us ki shurat barhne lagi aur aik waqat aaya ke us ke pas America aur Europe ke dor daraz shehron se bhi khutot aane ka bhi silsila shuru ho gaya. ,Positive
Us ke munh mein pan ka bera tha lakin pan mein kiya tha uski khaber kisi ko nahein keon ke Post martam aur mawad ke tajzeye ke begair kuch kahna mumkin na tha,Negative
what is this are u our of ur mind???bhai nashy main tum khud hoty ho federal govt employyes ki up gradation ki khabr tumhary page sy hooi. ab tum mukr rhy ho.,Neutral
Zila Sergodha mein un dino Uninest parti ka bara zor tha lakin Ahmed Nadeem Qasmi ne us ke moqabil Muslim leag ki tanzeem o tosi mein barh char ker hissa leya,Neutral
 In ki pehli jild mein Islam se pehle ke hallat hain aur is silsile mein Hazrat Adam se le kar Hazrat Essa tak ke paighambaron aur deeni peshwao ka tazkara hai,Neutral
 Is ke bad 20 June 2001 ko General Parvez Musharraf ne unhen bhi Sadar e Pakistan ke uhde se farigh kar diya aur khud Sadar e Mumlikat ke uhde par faiz ho gaye,Negative
 Iss surat hal mein peoples party nay maidan khali na chornay ki hikmat amli kay tayhat tamam halqon mein umedwar kharay keye aur kaghzat-e-namzadgi jama karay,Negative
 Un ki Namaz Janaza GHQ ground Rawalpindi mein ada ki gaye aur unhain Mazar e Quaid e Azam ke ahata mein Sardar Abdur Rab Nishtar ke pehlu mein dafan kiya gaya,Neutral
" Who beyk waqt aik mazah nigar, aik ba-zameer sahafi, aala mahir-e-taleem, umdah mutarajjim, zeerak naqad, qabil broadcaster aur aik manjhe hue safaratkaar the",Positive
AUR WAH MARDO HATH MAIN CHURYAN PHEN LO SUB LOG SOCHO AGAR YE AURAT TUM MAIN SY KESI KI MAA BHEN BEATI HOTI TO KIA TUM SUB CHUP CHAP KHRY HO KAR TAMASHA DEKHTY,Negative
Faiz ki is famous nazam ko Iqbal Bano ne khud he compose kiya aur itne khobsurat o dilkash andaaz mein gaya ke in ke naam ko zinda rakhne ke liye yehi kafi hai,Positive
Khan Abdul Ghaffar Khan Pakhtoon ke siasi rahnuma ke tour par mashhoor shaksiyat hain jinhon ne Britannia dour mein adam tashadud ke  philosophy ka parchar kia,Positive
meri umar is waqat 20 saal hai aur mere pas abhi kafi waqat hai ke main duniya ke bare bare tournaments mein karkardagi pesh karon aur top position hasil karon,Positive
mjhe ye product chahiye thi me local market mein gya toh mjhe ni mili lekin daraz par availiable thi mere acne khatam hogyi hai is se nice producttlove u daraz,Positive
"Princes Charles se 28 August 1996 ko baqaidah talaq ke bad wo jitney arse zindah rahein, is doran yake bad degare do mardon se un ka taluq khatir istawar howa.",Negative
"Question: Aap ka pasandidah fashion icon?Shahrukh Khan: Rock Spring Field aur Brose Springsteen, kyun ke wo donon hi safeed T shirt aur blue jeans pehante hain",Neutral
"Telugu mein unhon ne apni pheli film ""Malliswari"" ke leye 75 lac moawza wasol kiya jo us dor mein south ki kisi bhi filmi heroin ke leye bohat bhari moawza tha",Positive
"Vai jo b kaho cheez bdi awlla hai ,solid metal grip premium quality, cameras bht achy hein ap ny konsi photography krni hai is sy , mujhe to ????% psnd aya hai",Positive
Zunair Khawaja Apki Izat Majroh krna Nai.Chahta ..Wrna wo aap Din bhool Gy jb mjse 1 Lakh Manga krte the  Paisa aane k Bd bhi Okat ni Bhoolte Ye tp coins Hain ,Negative
" In sheharon mein Brasilia, Sao Paulo, Salvador, Recife, Cuiaba, Manaus, Natal, Rio de Janeiro, Fortaleza, Belo Horizonte, Porto Alegre aur Curitiba shamil hain",Neutral
" Pir Pagara ke rohani silsile ke pehle buzurg Hazrat Ali Makki Lakki, 4th century hijri mein abbasi khalifa ke daur mein muballigheen ke sath Sindh tashreef lae",Positive
 Tajir baradri se talluq rakhne ke sabab pehle apne aik azeez ke han mulazmat ki phir apne aik aur azeez seth saleh mohammed ke sath mil kar business shuru kiya,Neutral
"Ab Jerry Lewis ne NBC ka rukh kiya aur 1 ghante ke variety show ka aaghaz kiya, jise khatir khuwa kamiyabi hasil hui aur yeh show 2 baras tak telecast hota raha",Positive
Aham baat ye bhi hai ke apne hoqoq ke hosol aur tahafuz ke leye mardon ki taraf dekhne ke bajaye khawateen ko khud bhi aik dosre ke hoqoq ka tahafuz karna ho ga,Positive
behan pakistani sar zameen par humary hukamran mai koi bi mard kabacha nh jo apko amrica ki qaid say reha karen Allah apko apny hifzo aman mai rakhen . . .Ameen,Negative
Edhi ammonization center Meetha dar aur Moosa Lane mein 4520 bachon ko polio ke drops ke ilawa mukhtalif bemariyon se bachon ke hifazati injections lagaey gaey.,Neutral
Ibteda mein wo dosre bachon ki tarah normal jismani ehliyaton ki malik thein lekin 19 mah ki umar mein aik khofnak marz ke hamle ne us ka dimagh maoof kar deya.,Negative
Kapra kafi acha hai kyunkay ek tou pehnnay mein naram hai aur isko dhuonay kay baad bhi fitting bhi sahi rahi aur na color kharab hua. Main 100% mutmayeen houn.,Positive
Lollywood actress Meera arranged a press conference in Lahore in which she has sign papers of land which is given by a political person fro her hospital project,Neutral
"Main chahti hon ke aise bachen taleem hasil karen taa ke jab wo 16 17 baras ke hon to apni purani zindagi ki taraf na laut jae, na he drugs mein panah dhondein.",Negative
Purana jugar ha ye bus botel k cap mazboti se band ho air tight leak na ho pai pani m bhale khali ho apko doobny na de gi is se to aik bandy ny kashti banai thi,Positive
q nhee deta zra dleel tou dein deen sirf ejazat hi nhee deta blke bolne walo nko ajr o swab bhi deta hai lgta hai aap ko blawel ki chamcha geeri ka bht shoq hai,Negative
salam hazrat sahab duao mai yad rakhain Allah aap ko ap k mukhlaseen ko tamam naizam jo aap chala rahay hain usay gaib k khazano se madad or hifazat ata fermaye,Positive
tawaqat ke motabiq yeh match bhi dilchasp aur sansani khaiz raha dono khelari (palyer) jarhana andaz apnate rahe aur shaiqeen ala khail seylutf andoze hote rahe,Positive
" Dosri taraf awam ki halat ye hai ke un ke mun se roti ka akhiri niwala bhi chena ja raha hai, log berozgari aur bhook ke hathon khud kushi karne par majbor hain",Negative
 Malala Yousafzai ne Pakistan ke Foji jawanon se appeal ki ke agar humare Foji bhai humein tahafoz farahum karein to hum larkiyan apni darsgahon ko ja sakti hain,Positive
 Mulk ki siasat kay haliya utar charaho aur unkay aqdamat ko daykha jaye to kaha jasakta hai kay inki maqbolyat anay walay aik taweel arsay tak barqarar rahay gi,Positive
 Nojawan hesiyat se Raheel Sharif ne infantry brigade Gilgit mein apne faraiz sar anjam diye aur Pakistan Military Academy mein Ad joint ke tor par bhi kaam kiya,Neutral
 Pehle  Hashim Khan ne British Army officers ko tennis khelte dekha tha magar phir unki nazar uss jaga pari jahan charon taraf dewarein thein aur khula asman tha,Neutral
1930 ki dahai mein adbi safar shuro kerney waley Ahmed Nadeem Qasmi Shumal Magrabi Punjab ki wadi Soon Sekser ke gaon Khushab mein 20 November 1916 ko paida huye,Neutral
1964 mein Mohibullah ne apne bare mein apne mamoon Hashim Khan ko do bare tournament ke final mein shikast di pehle unhon ne US open jeeta aur phir candian open ,Positive
1971 mein New Zealand ke daura mein unhon ne Pakistan ki numaen dagi ki 1972 mein unhon ne Western England open jeeti aur issi saal professional serkit mein agae,Positive
ùLance Naik Muhammad Mahfooz Shaheed ki zindagi mein 25 October ko bari ahmiyat hasil thi kyun ke ye un ki waladat ka din bhi tha aur foj mein bharti hone ka bhi,Positive
ALLAH UNY is aziat sy nijat dlay or malgoon dalal bygert parwaz musharf or humari Army k Gernalo hukmrano ko zilat o ruswae k zindagi ata krt bger iman k mout dy,Negative
AoA esy to mujy bari aa6i lagti ho or ya bt ap do No ki aa6i nai lagi ky ap apny mama or baba se bola ky ap juth bol rahy ho esy nai bolna Chaney tha ap do No ko,Negative
College mein us ne agarcha nihayat masrofiyat ke aalam mein char saal guzare lekin is arse mein us ne do kitabein zeri zindagi ki kahaniaur jijaiyattakhliq kein.,Positive
final mein zaberdast moqabla hua aur mohibullah ne apne asab per qaboo rakhte hue panchwan aur faisla kun set jeet ker Squash mein Pakistan ki bertari qaim rakhi,Neutral
"In filmon mein ""mosa khan, laila, sahibah, betab, fatah, nagina, Allah rakhi, gharibon ka badshah, sone ki talash, waris aur khak aur khoon"" waghaira shamil hain",Neutral
Inho ne khud ko mutadid baar Imran Khan ka haqeeqi jaan nasheen sabit kiya aur kae matches mein Pakistan ki numaiydegi ke sath captain ke faraiyz bhi anjaam diye,Positive
Jis ke bad maghrib mein bhi wo kisi tarruf ke mohtaj nahi rahe  lekin maghrib mein mauseeqaron ne qawali mein jiddat mutarif karwane ke liye nae saaz shamil kiye,Neutral
Kaha ye gaya tha ke Papa Razi aik photographer us waqat un ka taqub kar rahe the jab wo apne dost Dodi Alfaid ke sath hotel se nikal kar gari mein ja rahi thein.,Neutral
Khidmat-e-khalq kay shube mein Pakistan aur duniya ki jani mani shakhsiyat Abdul Sattar Edhi al maroof moulana Edhi Pakistan mein Edhi Foundation kay sadar hain.,Positive
Namaz qaim kro kiun k namaz behayai sy rokti hai islam mein hukam k sath reasoning bhi hai bss aqal mand logo k liye he nishaniyan hai aur wohi samjhty hain inko,Positive
nikkah mubarik ho bhai behan ko bht hi babarkat rat ka intikhab kia hAllah piyar or izzat ehtaram ki fiza qaim rkhy dono khandano me or jald olad sy nawaze Ameen,Positive
Tahum inho ne khud ko sirf science fiction films tak he mehdood nahi rakha bal ke har mauzoo par filmy stories likhin  direction ki aur kuch films produce bhi ki,Positive
tu moulana hy ya koi mughamaaa hy??????? tery islam ko ne samaj saka ne siasat ko.. merey Nabi ka islam aisi to ne thi k qatil se b dosti or maqtol se b hamdardi,Positive
Yaadashad (memory) ky Hazarat Ali ny jo shab e jumma pai nifal parahy thy wo kaise parhny hain tarika bata dain jo ap ny 23rd ramazan ky daras mai batay thy ? ??,Neutral
"Yadasht kamzor ho gait hi, aur asabi aur dimaghi tor par bhi mazor ho gaye aur phir 24 March 1993 ko un ka sur shanas zehan behar e sakot ke surron mein dob gaya",Negative
Yaqinan yeh baat koi nahi janta hoga ke 3 June 1966 ko Lahore mein paida hone wala yeh ladka aik din duniya e cricket ka sab se ziyada tabahkun bowler sabit hoga,Positive
Yeh sb in ki milibhagat say hua. hamaray sath nainsafi hui hai to in logon ki waja say hui hai jinhon nay dharna cancel kia aur jhoot bola kam ho gia hai.LDC UDC,Negative
zobi ka akela chora chahiya tha ta k us ko ehsas hota k us nay kisi k sath bora kiya hai. aur bobi ki 1st wife ki shadi us k px fiance k sath dikhani chahiya thi,Negative
 kiya hai hum ne sabar humen ayoob milaù se mutasir ho kar apne pas bolaya magar un ki ana ne gawara na kiya ke koi bheek dene ke liye bolaye aur main chala jayon,Negative
 Aik press conference se khitab karte hoe unhon ne kha ke Iran ko kamzor karne ke leye Pakistan kisi bhi mulik ko apni sarzamin istemal karne ki ijazat nahi de ga,Positive
 General Raheel Sharif Nishan e Haider Hasil karne wale Major Shabbir Sharif Shaheed Sitara e Jurrat aur Captain Mumtaz Sharif Sitara e Basalat ke chote bhai hain,Positive
" Koi mujh se pochta hai ke aap Ibn-e-Safi ke novel kyun parhte hai to main jawab deta hoon, kyun ke Ibn-e-Safi hamare kae novel nigaron se behtar zuban likhte hai",Positive
11 September 1965 mein app ko Company Commander muqarar kiya gaya jab ke 1967 mein ap ko ceaditon ko tarbiyat dene ke leye kakol academy mein tainat kar deya gaya,Neutral
